'$Culture', '$Criticality', '$Criticality Modifier', '$Initial Known', '$Inter-Dependency', '$Dynamism', '$Size', '$Plan', '$Team Size', '<Cost', '?Score', '>Completion', '<Idle'
0.32325349000067005, 1.1758652952608384, 9, 0.5453070363552341, 36, 18, 0, 2, 6, 845.432016565289, 0.6453887259756372, 0.8666666666666667, 0.5666666666666667
0.3562375725122542, 1.089953816712622, 5, 0.5924509075263088, 72, 40, 2, 1, 12, 703.9054571592811, 0.6085010083631412, 0.7176470588235294, 0.0
0.8061793728936182, 0.837875339654745, 9, 0.5572095758883249, 25, 17, 2, 3, 23, 853.7035105449337, 0.6189468077932511, 0.9069767441860465, 0.10687022900763354
0.330450376079479, 0.8925497873450096, 7, 0.44484237389834336, 18, 25, 2, 1, 21, 683.9971608706517, 0.7540876759086209, 0.8226950354609929, 0.033333333333333326
0.6684446617959507, 0.8743649296647291, 7, 0.5746412925912887, 41, 30, 3, 2, 3, 701.4639013837266, 0.4919144016883662, 0.8729166666666667, 0.41480446927374304
0.7084481222077587, 0.8873781510078127, 8, 0.5645317451256073, 16, 38, 4, 2, 3, 922.9856560328159, 0.4807433141802416, 0.791005291005291, 0.2576039726877716
0.5878622535416994, 1.183287710592722, 3, 0.47530549956772844, 91, 44, 1, 5, 40, 302.52007690008566, 0.5287969263186174, 0.8064516129032258, 0.0
0.7880993831898097, 1.0033026111534982, 3, 0.500554969197086, 45, 15, 1, 5, 3, 216.23193694171462, 0.6073329547723647, 0.86, 0.3384615384615385
0.8646184269422376, 1.09835401678464, 3, 0.6827240305485168, 36, 44, 1, 3, 5, 279.026673963571, 0.5830729937071258, 0.44680851063829785, 0.045454545454545414
0.8038398232576083, 0.9232851105009914, 4, 0.4631689291528861, 83, 17, 0, 3, 3, 158.51641538164446, 0.5627264386123298, 0.7, 0.36363636363636365
0.70949283223932, 0.9340091184646068, 9, 0.6016279608158612, 9, 47, 4, 2, 35, 1691.7234594822523, 0.40499200570299965, 0.7204724409448819, 0.05377456049638052
0.641344516185484, 0.8766764048212093, 3, 0.569338539125478, 98, 12, 3, 3, 11, 361.7986039535919, 0.6847252599552381, 0.8804780876494024, 0.09795918367346934
0.5972295143800952, 0.8296103553203512, 6, 0.4768773239499883, 62, 22, 3, 3, 37, 900.5915816922367, 0.5833426180523738, 0.9222797927461139, 0.12098765432098768
0.814725356908374, 1.0192544410635445, 6, 0.6641355966364655, 47, 31, 1, 1, 34, 695.28484162284, 0.49879315461533874, 0.9761904761904762, 0.5060240963855422
0.38114340262031177, 1.1290530897218378, 4, 0.5378071816855213, 81, 21, 3, 4, 19, 718.5393589597406, 0.6030388067497168, 0.9215686274509803, 0.19734345351043647
0.5031531810006551, 1.1347548449720142, 3, 0.5854133267327858, 65, 31, 2, 2, 7, 367.58802735113227, 0.559044159597963, 0.9144736842105263, 0.33492822966507174
0.3571289180997915, 0.9758535083830157, 7, 0.5737634853190798, 30, 46, 3, 5, 21, 1040.8574670395976, 0.5233956682528415, 0.8646616541353384, 0.3783783783783784
0.3439142959376265, 1.0275862325882446, 8, 0.5483803769363651, 93, 47, 1, 2, 13, 928.4516964997308, 0.5041949086394737, 0.7037037037037037, 0.0
0.16057044717933477, 0.9084441276288089, 4, 0.5371848514032164, 50, 2, 2, 5, 33, 476.72324782551357, 0.9609698637793839, 0.9333333333333333, 0.5906432748538012
0.8368029135167737, 1.1886347637314425, 7, 0.5386511861453318, 11, 42, 2, 1, 20, 1220.7758356880834, 0.468680728726044, 0.8471337579617835, 0.2810810810810811
0.39273199718732577, 1.1624569115614876, 3, 0.6751148012650685, 94, 30, 3, 3, 22, 597.754920952088, 0.6663995483225953, 0.6574923547400612, 0.0
0.8857488940297917, 0.8485840861807227, 6, 0.4749722292882035, 95, 35, 3, 4, 38, 842.9851228254437, 0.404826334109129, 0.9873949579831933, 0.37165775401069523
0.6193553023505406, 0.9785814740069704, 2, 0.6475588528383416, 12, 19, 2, 1, 3, 237.48760217540035, 0.6367246717509579, 0.6228070175438597, 0.0273972602739726
0.5894607647269512, 1.1399237429590316, 2, 0.4416582628503381, 29, 39, 1, 5, 20, 181.25757273189006, 0.45730768335294414, 0.875, 0.2432432432432432
0.2062065141892223, 1.011795593802809, 8, 0.6359128694340779, 73, 43, 4, 4, 5, 1345.290171204774, 0.6953099510728563, 0.5958451369216242, 0.012519561815336422
0.5170656967544442, 1.0251890418679264, 2, 0.4322921148755407, 22, 3, 3, 1, 34, 395.5419335131826, 0.900675427062406, 0.8997722095671982, 0.4929396662387676
0.5112864825689057, 1.0394856189801271, 4, 0.46084292418170425, 47, 40, 3, 0, 14, 571.347911796544, 0.4646455400724584, 0.9094269870609981, 0.14583333333333337
0.29299097562749543, 1.093172704608954, 4, 0.5454710152797142, 66, 47, 2, 1, 2, 543.0982952141353, 0.6152731733683041, 0.6923076923076923, 0.2222222222222222
0.2897825757907403, 0.9836903884501511, 9, 0.6428872653899956, 38, 39, 3, 0, 39, 1731.5722511869753, 0.6074567377948333, 0.7115384615384616, 0.006711409395973145
0.14062256699640657, 1.162333910125994, 8, 0.4140079153705198, 68, 34, 1, 2, 38, 1214.480379648187, 0.7288595196401576, 0.559322033898305, 0.0
0.7713499506105989, 1.1571380870636394, 5, 0.4083675047784066, 99, 2, 2, 4, 12, 766.8260837986458, 0.8330699580952811, 0.9701492537313433, 0.5289855072463768
0.5516280276542692, 1.0771945190348833, 9, 0.5348530742893167, 75, 22, 2, 4, 14, 1328.6566527370371, 0.5459187841913389, 0.8974358974358975, 0.2605633802816901
0.7794458413604862, 1.1062101175906687, 5, 0.6432090130826094, 33, 29, 1, 1, 25, 734.3322844869457, 0.5441266443291721, 0.78125, 0.0
0.16398545085348532, 1.1553376415141283, 5, 0.5175329456847341, 90, 4, 1, 2, 8, 542.4286494399904, 0.9233910527657224, 0.9, 0.4626865671641791
0.27670333000474856, 0.8297559616197726, 5, 0.5322490079156439, 14, 2, 0, 3, 37, 239.68511867547502, 0.9159838605233648, 1.0, 0.42105263157894735
0.265909701258513, 0.9155727617346483, 7, 0.4876119870682773, 11, 26, 2, 0, 8, 696.7455553292294, 0.7247934417224229, 0.8938053097345132, 0.1652892561983471
0.5423414405579079, 0.8642092581900902, 4, 0.48311092479911205, 9, 35, 2, 3, 36, 459.2287513698725, 0.4967025500048174, 0.9411764705882353, 0.5076923076923077
0.6014944960911647, 1.149555159553604, 3, 0.5849464267012712, 79, 14, 2, 2, 17, 566.7509317498341, 0.7815633064316787, 0.6363636363636364, 0.025316455696202556
0.7568635185138284, 1.0916247603523668, 9, 0.4520066472430063, 69, 46, 4, 3, 35, 2383.1489807889056, 0.44231718085956495, 0.9259515570934256, 0.2860192102454643
0.15426965377801613, 0.8878947460623131, 5, 0.46081506468274963, 37, 40, 3, 5, 12, 688.8892043208124, 0.6804411345198582, 0.9416243654822335, 0.46464646464646464
0.8672510517183868, 1.1851688141422683, 9, 0.6516553556496842, 51, 26, 0, 1, 20, 910.3593671011871, 0.4704226312955513, 0.4, 0.0
0.5641282541187963, 0.9675425532305685, 7, 0.6345911416792531, 65, 26, 2, 1, 28, 1090.328763797465, 0.6321363661792313, 0.8, 0.0
0.731461711918678, 0.9909476191714385, 5, 0.47540937166264097, 47, 14, 1, 3, 10, 369.83104048964543, 0.6054213660028948, 0.8548387096774194, 0.01851851851851849
0.8217753065308806, 0.9786233817807987, 9, 0.47110145017580163, 78, 23, 2, 0, 6, 1145.8476866068504, 0.5146718666966352, 0.8852459016393442, 0.4033149171270718
0.2712699447383312, 1.0044708164347007, 6, 0.6852797350513564, 14, 29, 1, 1, 22, 487.08407956968387, 0.7032276178063064, 0.475, 0.0
0.24777872768875203, 1.1203808397372768, 4, 0.615548895213871, 82, 13, 1, 4, 29, 562.4772016800891, 0.8003061028010493, 0.6060606060606061, 0.0
0.1619401962872126, 1.0567012607945203, 7, 0.6272823736770927, 79, 40, 2, 5, 19, 885.5394725125465, 0.6781943016752348, 0.7256637168141593, 0.05747126436781613
0.7311689131869795, 0.9235200358482982, 6, 0.6885858951329902, 83, 16, 1, 2, 34, 687.4728771149754, 0.6182638305800993, 0.8857142857142857, 0.0
0.7882134664598069, 1.1565208124157216, 5, 0.5276791170392858, 13, 29, 3, 4, 35, 1201.609848536158, 0.4676235587675575, 0.8631346578366446, 0.0778301886792453
0.7231880125498269, 1.0847974535947378, 5, 0.6620695146977646, 18, 30, 3, 1, 43, 1059.0844395258016, 0.58553320804828, 0.9147424511545293, 0.4885799404170804
0.7301984615197401, 1.1374945927053486, 3, 0.5668051933918479, 4, 44, 3, 2, 29, 588.5441583197912, 0.4251002616556477, 0.6884272997032641, 0.0
0.8895599415066092, 1.0254091362948974, 2, 0.5429894776603734, 93, 41, 4, 3, 13, 365.75879129487527, 0.4343340817281134, 0.9089615931721194, 0.2655172413793103
0.7728954694691337, 0.9562794973876738, 3, 0.5198943865704436, 79, 40, 0, 5, 3, 116.56410504483189, 0.44424664143336334, 0.8, 0.4285714285714286
0.43986302852952075, 1.166028906536643, 5, 0.5308016433299934, 3, 28, 4, 3, 11, 1238.7632183334963, 0.6131818648649476, 0.8539325842696629, 0.11076443057722307
0.3566290663270646, 1.078965947395052, 9, 0.6169878175770326, 56, 6, 1, 2, 8, 912.9577347098918, 0.8466357696958757, 0.9583333333333334, 0.29230769230769227
0.4938846783206928, 0.8714482582899944, 3, 0.6940721286967924, 96, 43, 4, 5, 26, 553.7909494828411, 0.53672445580125, 0.8065027755749405, 0.13520408163265307
0.19528657887631057, 1.0911110785558573, 5, 0.4961845583669121, 68, 49, 3, 2, 8, 849.6346115717367, 0.6304414429774102, 0.6711229946524064, 0.030888030888030937
0.7712516507416399, 1.144911873690779, 8, 0.6788401616689193, 97, 37, 2, 4, 18, 1317.8071329378774, 0.47434620964298496, 0.8923076923076924, 0.21621621621621623
0.8519765189765697, 0.8690890463582491, 3, 0.6037840744880576, 55, 3, 1, 1, 4, 208.11434882685444, 0.8438817619500604, 0.7755102040816326, 0.20833333333333337
0.5513149110271421, 1.1349259610534237, 8, 0.5145916412730707, 47, 31, 3, 0, 40, 2278.47052188221, 0.4626012701061406, 0.9588377723970944, 0.3184165232358004
0.6900138182195945, 0.9442593189943391, 7, 0.5014396188260662, 98, 23, 2, 5, 10, 743.963722294618, 0.5597249457502946, 0.8958333333333334, 0.4342105263157895
0.3776024219925036, 0.9210513024545129, 9, 0.6698488156763527, 39, 34, 1, 1, 31, 670.7469954800749, 0.5471147868276109, 0.54, 0.0
0.8705144751156985, 0.8216778649550787, 7, 0.6555597185091118, 85, 26, 1, 4, 15, 325.95648580821563, 0.6786554756787483, 0.6041666666666666, 0.0
0.6774853930062428, 0.8640673569588329, 5, 0.6701892106767757, 99, 19, 2, 1, 8, 522.7632830833236, 0.6141597917387808, 0.9067796610169492, 0.20740740740740737
0.8552058243002316, 1.0524088702664196, 3, 0.45679261412900196, 34, 24, 1, 1, 31, 370.7600907461839, 0.5631843929732533, 0.8478260869565217, 0.38095238095238093
0.1424973601463255, 0.9998490085968244, 3, 0.4704219598206201, 37, 3, 3, 2, 43, 657.5547384924926, 0.9789919407188256, 0.8333333333333334, 0.006116207951070374
0.33342856109114716, 0.880851798538799, 3, 0.486079846586532, 18, 33, 2, 2, 31, 336.1613237887691, 0.5468329164242536, 0.9695121951219512, 0.4
0.4303268930042671, 1.026799152852353, 9, 0.6929685700778174, 58, 19, 4, 3, 3, 1563.890317668196, 0.6132692763952657, 0.8890589135424637, 0.4912434325744308
0.7865822082413273, 1.0130690587677451, 2, 0.43053172022625175, 19, 16, 2, 1, 43, 301.191356781524, 0.6230566378470431, 0.7664233576642335, 0.0
0.10197978411432072, 1.197315025601808, 6, 0.49106294333706896, 59, 8, 2, 5, 17, 1298.1921875767891, 0.9198240895245455, 0.8778625954198473, 0.32352941176470584
0.5656195374144398, 1.1973041642199245, 8, 0.474322384674947, 71, 41, 2, 2, 42, 1763.8766599539233, 0.4617910507230577, 0.7012195121951219, 0.06504065040650409
0.5088429858930476, 0.9599392948055381, 5, 0.6116928902090535, 7, 37, 2, 2, 24, 613.7738404164555, 0.5138193064858647, 0.9594594594594594, 0.3545454545454545
0.3874436226646776, 0.854052578992591, 9, 0.40485661249490823, 87, 21, 0, 2, 38, 542.5773589500722, 0.5812378284441059, 1.0, 0.3076923076923077
0.7561135579310271, 1.0585918990211114, 4, 0.6199394689410509, 38, 29, 3, 5, 37, 786.9603874534089, 0.5424218127372629, 0.7816593886462883, 0.11604938271604937
0.5883605892255932, 1.0263629306736024, 4, 0.6068238939344123, 48, 37, 1, 1, 38, 524.0431703009701, 0.5809153226695247, 0.7435897435897436, 0.09375
0.7068840746127018, 0.9242502137622827, 6, 0.6409784824809166, 40, 30, 1, 1, 27, 581.656478330988, 0.5767789390125339, 0.8787878787878788, 0.0
0.4214494373025035, 0.8794768560091784, 6, 0.6356836118143937, 70, 24, 4, 4, 10, 777.4779542816535, 0.6834642138186541, 0.6222760290556901, 0.003875968992248069
0.39745106177870815, 1.046449201132427, 4, 0.5537948420206791, 13, 49, 2, 4, 1, 480.2639402731071, 0.6880972016727267, 0.736, 0.5892857142857143
0.14547010585491035, 0.8762541710039081, 7, 0.6863199756086314, 18, 36, 3, 2, 8, 859.6642366107454, 0.8248162720948896, 0.5945205479452055, 0.0
0.32062429517938035, 1.0109462540262846, 6, 0.5953052008385795, 89, 50, 2, 3, 33, 889.8393805814321, 0.5213027198833963, 0.9523809523809523, 0.41908713692946054
0.8295494826524611, 0.8792406643572529, 7, 0.6188691516259246, 56, 25, 0, 4, 37, 376.8744563400038, 0.5179501787687899, 1.0, 0.5625
0.6301496914988484, 1.1797468783065748, 5, 0.6151816017550805, 71, 45, 1, 3, 2, 512.342644782698, 0.5937627811385732, 0.7407407407407407, 0.13043478260869568
0.8024740539070537, 1.037111279844074, 5, 0.41881810567040006, 66, 5, 2, 0, 8, 581.1604781837218, 0.7956419715048736, 0.9027777777777778, 0.1823899371069182
0.8208100456202895, 0.8787200392253026, 5, 0.6134358024920135, 15, 34, 3, 0, 13, 709.7426267695175, 0.4980394452952324, 0.7092198581560284, 0.059561128526645746
0.8725584593467628, 0.9340861221471507, 7, 0.6979171542316669, 58, 32, 2, 1, 22, 690.1837729159488, 0.5445981518474385, 0.9375, 0.48571428571428577
0.34478538287939287, 1.0647591157949319, 3, 0.5471682276860111, 73, 13, 1, 5, 44, 329.225153579253, 0.8334600959638239, 0.8, 0.10204081632653061
0.556063872042097, 0.8873696895007036, 4, 0.5577336101942825, 61, 16, 1, 3, 22, 409.02104901457375, 0.6501563277728404, 0.6349206349206349, 0.0
0.2616438614745299, 0.9226559628456117, 8, 0.6457819992436977, 60, 6, 3, 2, 25, 1159.8153327562081, 0.8674906701240759, 0.8762475049900199, 0.2311733800350263
0.19385036021983196, 1.1271778726531894, 6, 0.5951043042867494, 72, 35, 1, 3, 8, 629.0197494622373, 0.7976545723403874, 0.7575757575757576, 0.0
0.6244439266973406, 1.1150557039688136, 8, 0.4596404427855859, 10, 17, 1, 3, 40, 1183.6902072909454, 0.7379471355951002, 0.875, 0.0
0.10581780442513536, 1.0401742698643617, 9, 0.6849240862804612, 6, 14, 2, 5, 22, 1040.2255997738998, 0.8522081866847128, 0.9267015706806283, 0.38754325259515576
0.8802577287254539, 1.1771404795429836, 6, 0.6724774288412456, 65, 35, 1, 3, 12, 828.0965330816902, 0.404685536505442, 0.675, 0.0357142857142857
0.27471475609713886, 0.998953557669357, 4, 0.649102937057828, 50, 47, 1, 3, 26, 480.03196897921134, 0.637292509498252, 0.9655172413793104, 0.26315789473684215
0.24104239278127315, 1.0655879074711012, 8, 0.6708106539758318, 78, 28, 2, 1, 26, 1421.1570273120321, 0.6846796054262202, 0.907563025210084, 0.45999999999999996
0.6235628946684086, 1.1185184950101652, 10, 0.6198874262625754, 44, 43, 3, 2, 23, 1926.1901019416991, 0.4369399269162466, 0.9245283018867925, 0.2134831460674157
0.38881658005446207, 1.1799421859136476, 7, 0.6066440904259074, 84, 3, 1, 5, 3, 847.4753618340397, 0.9085802240846593, 0.7954545454545454, 0.3137254901960784
0.8413454640622975, 1.081598190784171, 2, 0.49813399458575336, 98, 29, 1, 3, 44, 217.69241258422343, 0.5590017736547297, 0.9512195121951219, 0.3157894736842105
0.3584336619434695, 1.1541338850969987, 10, 0.4333495765394464, 50, 41, 1, 3, 31, 1581.4533194371927, 0.5080134961880615, 1.0, 0.42622950819672134
0.5502390542907556, 0.999361168556849, 10, 0.5283139729035171, 66, 29, 1, 5, 33, 1097.2657785732254, 0.5831795313739723, 0.9, 0.3076923076923077
0.41511295062771025, 0.9569588107633261, 5, 0.4216439323581047, 5, 41, 1, 3, 22, 416.7142331268073, 0.5146758375543835, 0.9024390243902439, 0.4307692307692308
0.13120239576772308, 1.0795065112087403, 10, 0.4727405783596839, 71, 41, 1, 5, 11, 1047.7959519099936, 0.64915807318653, 1.0, 0.5
0.6932360750716616, 0.9798452493992686, 8, 0.6893852175681203, 20, 20, 3, 2, 13, 1011.7461378291897, 0.5096768875127566, 0.954954954954955, 0.3886966551326413
0.29053627681095795, 0.912053994988839, 7, 0.468589351868231, 30, 42, 0, 0, 36, 274.41904694969384, 0.4737740180828596, 0.75, 0.0
0.1708686562097519, 0.8798321956997732, 5, 0.49147697801117385, 73, 42, 2, 4, 36, 626.1964291150873, 0.6541693564014291, 0.896551724137931, 0.21212121212121215
0.14540642273267493, 0.9261457389713614, 3, 0.6061730354208188, 61, 9, 2, 1, 40, 366.99268439376203, 0.8934690730144084, 0.9358974358974359, 0.4804270462633452
0.17303589788083507, 1.108734620037242, 9, 0.6920523012984972, 98, 4, 1, 2, 20, 1127.4283432093077, 0.9068170898556517, 0.98, 0.46739130434782605
0.41793602069788893, 0.8677818480723404, 6, 0.46424607809578367, 40, 47, 4, 1, 38, 1053.549110719202, 0.557752027987401, 0.8935879945429741, 0.5
0.2803210847994708, 1.0356041805704517, 5, 0.6940957823252834, 43, 5, 3, 1, 37, 1089.149444306733, 0.9384760666306, 0.6215644820295984, 0.0
0.18189321139583348, 1.1035871137153697, 3, 0.5601756343550839, 26, 28, 1, 2, 37, 397.64048442014274, 0.7318396570186145, 0.9215686274509803, 0.12962962962962965
0.6515659143610388, 1.0553737157996654, 3, 0.5978667907883546, 16, 36, 3, 5, 34, 551.482583320789, 0.46589246290371217, 0.8272251308900523, 0.042424242424242475
0.8312851055472679, 0.8246188561470241, 8, 0.49832340370408856, 82, 17, 1, 0, 5, 542.1275840443824, 0.5520575356288532, 0.9411764705882353, 0.4576271186440678
0.4743170339221323, 1.0434033529601108, 5, 0.5604289710242318, 82, 22, 1, 4, 25, 500.50989021406536, 0.5308420922657662, 0.8363636363636363, 0.13207547169811318
0.3449069519192478, 1.1065975466696993, 9, 0.6903867310734035, 54, 18, 2, 3, 21, 1624.0035163260152, 0.627802137429575, 0.992, 0.19999999999999996
0.6438273043299823, 0.9693911850317435, 6, 0.6490746430458598, 94, 49, 3, 3, 2, 759.0850985208306, 0.508365560388959, 0.7923627684964201, 0.5223021582733813
0.4630118696109701, 0.897675776954926, 10, 0.6822114877519831, 86, 34, 4, 0, 3, 1371.6447006145722, 0.5924089725982629, 0.6526122823098075, 0.10440251572327042
0.6059641987750148, 0.8668452217437144, 9, 0.6925253294338674, 25, 20, 2, 3, 15, 870.781044820443, 0.5349454566413742, 0.9735099337748344, 0.3580786026200873
0.5106416433592335, 1.0102953822333567, 3, 0.5652618203900452, 50, 19, 2, 3, 40, 427.71387829619454, 0.6633758555318077, 0.8051948051948052, 0.0461538461538461
0.8538527123047971, 0.8346784009575093, 6, 0.6438121108316135, 51, 7, 4, 1, 37, 1057.7708386912282, 0.714679012088025, 0.8744710860366713, 0.3650793650793651
0.6632766931642645, 0.8247448551966462, 2, 0.5322547317542539, 37, 44, 2, 0, 19, 235.72688694655378, 0.45604345852316136, 0.8432835820895522, 0.16911764705882348
0.5956102292628053, 0.968076781060627, 3, 0.48710945031716646, 6, 25, 0, 2, 44, 245.97277888473306, 0.4829615215397633, 0.9333333333333333, 0.41666666666666663
0.45056260703101436, 1.1268428068714447, 8, 0.6537574617052461, 94, 7, 2, 0, 16, 1353.5768068447326, 0.7208460935476294, 0.991869918699187, 0.42723004694835676
0.8343136674289401, 1.0157409380322096, 9, 0.42367699653175256, 64, 34, 3, 1, 6, 1187.5366197091619, 0.47073394210822067, 0.8899082568807339, 0.42261904761904767
0.2960962033953446, 0.8879830324480125, 4, 0.40814042569351, 65, 37, 2, 1, 3, 345.65914608495893, 0.5806191464102903, 0.8888888888888888, 0.5419847328244275
0.6957697160121734, 0.8450025907390433, 6, 0.4151319627365401, 86, 2, 3, 2, 30, 869.72929786936, 0.8756536517335463, 0.95, 0.3676703645007924
0.3893079344011635, 0.9435290116342548, 7, 0.44580636367168447, 56, 9, 3, 2, 16, 899.4014331337706, 0.7191206927752063, 0.9659318637274549, 0.5005181347150259
0.424871458904582, 1.025406433386224, 9, 0.4868088249087499, 15, 2, 2, 5, 34, 1328.3531009844548, 0.9536601322516808, 0.8273381294964028, 0.04166666666666663
0.7459225780405657, 1.0220725387436331, 10, 0.42108748540593205, 71, 39, 2, 0, 19, 1376.7993800063714, 0.41083803814221176, 0.8412698412698413, 0.06194690265486724
0.7735963667580528, 0.9064255933032188, 4, 0.40651788297872243, 62, 41, 1, 4, 10, 288.4839355645098, 0.40017407541716604, 0.7636363636363637, 0.023255813953488413
0.8929447316210898, 0.8523189267518244, 3, 0.6986105950792681, 95, 41, 1, 5, 31, 282.43857683812087, 0.47313200820126106, 0.6, 0.0
0.3338841759414124, 0.888516922377278, 6, 0.47638592561652965, 5, 32, 3, 4, 36, 958.8464442125144, 0.5842204572018855, 0.9588744588744589, 0.2103386809269162
0.8544824985380325, 0.9812770689001454, 10, 0.4074534109560188, 43, 9, 4, 0, 12, 1697.1485521119696, 0.6075919095761669, 0.9676945668135095, 0.2612107623318386
0.511669681579223, 1.1209889739277419, 9, 0.5541555723020326, 69, 45, 2, 2, 8, 1329.3652470071422, 0.45809154153443477, 0.8581081081081081, 0.10563380281690138
0.8319231402453674, 1.0664109741546601, 5, 0.6919689854382309, 5, 28, 3, 5, 33, 894.4800685884703, 0.5318910591173429, 0.6368876080691642, 0.0
0.13218388505695763, 1.129399952108789, 5, 0.5049258764719166, 15, 39, 3, 5, 28, 970.8827783495681, 0.7339110000549074, 0.7995642701525054, 0.16210045662100458
0.8630840988572145, 1.0212936353592141, 8, 0.6944611103049099, 53, 46, 4, 3, 35, 1776.4453157532494, 0.4386860099540163, 0.7416, 0.03638253638253641
0.34350625576505667, 0.9668655131027116, 5, 0.5977844363908282, 53, 31, 1, 2, 20, 366.96612309924143, 0.5798930068718654, 0.9459459459459459, 0.29292929292929293
0.27984290583960936, 1.1806931628420494, 6, 0.5699508552248395, 10, 23, 2, 2, 14, 1018.2855770633502, 0.689190481115662, 0.9230769230769231, 0.240506329113924
0.6952536780911883, 0.8842510429281996, 4, 0.5024674059255054, 83, 15, 0, 2, 40, 288.2117856530306, 0.5875469795948751, 0.8, 0.19999999999999996
0.8178711687313015, 0.9243187401112156, 9, 0.5819837054721105, 80, 3, 2, 4, 19, 1028.0344412579473, 0.8909904070081471, 0.7891156462585034, 0.0
0.7561124200625104, 1.090609558153113, 9, 0.4705612936129963, 24, 2, 0, 0, 36, 585.3877635625329, 0.8360218667819576, 1.0, 0.30000000000000004
0.5411757466108869, 1.0807843840387656, 8, 0.6314677596687074, 63, 14, 2, 5, 35, 1263.6750582735874, 0.648958239267079, 0.901840490797546, 0.3098591549295775
0.8021782781269553, 0.9122615832201496, 8, 0.47753667849891074, 12, 37, 0, 2, 12, 335.84384156849035, 0.609696127682924, 0.875, 0.30000000000000004
0.6247142201376383, 1.075505953847, 9, 0.43443685791950637, 10, 13, 3, 2, 14, 1613.2360795928803, 0.6720507536447007, 0.928416485900217, 0.1541501976284585
0.47649965598744626, 1.11974441478257, 6, 0.6916766612448109, 20, 25, 2, 3, 15, 873.6922007395759, 0.6389909277321648, 0.8620689655172413, 0.00990099009900991
0.8839027953365336, 1.0304961229813476, 4, 0.6608105455487452, 88, 31, 2, 2, 39, 470.91708551010896, 0.49755653719426646, 0.7368421052631579, 0.0
0.6500668122440926, 1.0817960011541785, 9, 0.5273593897840343, 74, 3, 2, 2, 18, 1403.0957237177918, 0.8867741091485147, 0.9252336448598131, 0.06603773584905659
0.5758629373772759, 1.095928640883983, 4, 0.43009597805516037, 93, 23, 0, 3, 7, 256.626213518713, 0.6120262876498598, 0.9, 0.18181818181818177
0.5918587524815402, 1.0782459290254185, 7, 0.6875873988249832, 99, 32, 3, 2, 37, 1598.4907891669645, 0.5398296050597362, 0.9050772626931567, 0.12765957446808507
0.19110632770424535, 1.1144987351998137, 5, 0.5974124241903445, 82, 15, 3, 4, 43, 1309.032427437229, 0.8765713892235425, 0.7297979797979798, 0.0
0.7589565881000498, 1.1756917441038062, 10, 0.4690327463864733, 25, 48, 3, 4, 18, 2396.1994839976837, 0.41425549637123105, 0.8292134831460675, 0.06106870229007633
0.3042861764441904, 1.1508347052562862, 2, 0.46896737522629295, 34, 15, 2, 5, 28, 303.0438782675518, 0.7508013909977819, 0.928, 0.6258064516129032
0.22951772885401944, 1.0651366196957464, 6, 0.4616316924307958, 95, 48, 1, 1, 2, 441.1807150000104, 0.5747943863334232, 0.7291666666666666, 0.375
0.7937019072268969, 1.154361483087451, 9, 0.4462637021898923, 35, 41, 0, 4, 19, 651.111019131125, 0.5553039270319271, 0.6428571428571429, 0.25
0.8197334919424416, 1.1840113748943064, 4, 0.5850081431848595, 23, 30, 3, 4, 2, 624.4192993247548, 0.5077742361401287, 0.7893518518518519, 0.33005893909626716
0.5479258984998568, 0.9642926673560142, 3, 0.4671110055544769, 63, 27, 3, 5, 10, 432.95170777741566, 0.5249165168522806, 0.9448123620309051, 0.4308510638297872
0.6937329891529523, 0.8758516042092179, 6, 0.5924897914131767, 51, 23, 0, 2, 42, 400.6366607734607, 0.4796679644081807, 0.8, 0.09090909090909094
0.34769751096154367, 0.8277973191893632, 8, 0.5560689587446401, 76, 8, 3, 2, 23, 937.4439052477262, 0.7790976808201009, 0.9591397849462365, 0.38227146814404434
0.7521399480836989, 1.1816699412431837, 5, 0.5121366899234395, 45, 22, 4, 3, 22, 1271.7964832496596, 0.5782073016184784, 0.7888888888888889, 0.0056022408963585235
0.5101758741774598, 0.820520341990965, 3, 0.6475624859110755, 17, 31, 1, 0, 44, 262.6444009568324, 0.5231707093545203, 0.7258064516129032, 0.021739130434782594
0.8730982167758284, 1.1594510241119178, 4, 0.6408350670606794, 61, 4, 1, 3, 7, 528.306992062472, 0.7774234685345682, 0.9090909090909091, 0.4915254237288136
0.6542769736085239, 1.1424256522435856, 3, 0.6002226001248571, 30, 3, 1, 3, 17, 332.09426399755597, 0.8193968449538338, 1.0, 0.3880597014925373
0.34844166252061, 1.147528168648928, 7, 0.686186280492521, 41, 20, 2, 4, 7, 797.9440575629926, 0.7658688156649808, 0.5307262569832403, 0.0
0.718700995269097, 0.9311158049133954, 7, 0.5524859516309931, 65, 43, 3, 1, 9, 856.2411546466271, 0.4471878795134673, 0.8154897494305239, 0.14964370546318295
0.3454204463725957, 1.1263626021963085, 8, 0.536940240148423, 21, 14, 3, 0, 22, 1871.001420104653, 0.62658498114288, 0.9880382775119617, 0.4066091954022989
0.7232394886518001, 1.1093742520473944, 6, 0.5912185471746172, 91, 41, 4, 0, 38, 1650.1381608856136, 0.42648041783452334, 0.9560201874549387, 0.16708542713567842
0.691379140271896, 0.9697442373216951, 4, 0.4899054220272699, 95, 10, 3, 4, 30, 711.7406139319338, 0.6759678005680912, 0.9509803921568627, 0.1201814058956916
